1,4920
2,4916
3,4897
4,4924
5,4918
6,4918
7,4915
8,4921
9,4921
10,4910
11,4915
12,4881
13,4901
14,4934
15,4897
16,4880
17,4907
18,4914
19,4902
20,4908
21,4904
22,4920
23,4916
24,4897
25,4924
26,4918
27,4918
28,4915
29,4921
30,4921
31,4910
32,4915
33,4881
34,4901
35,4934
36,4897
37,4880
38,4925
39,4894
40,4926
41,4885
42,4920
43,4932
44,4920
45,4918
46,4924
47,4925
48,4934
49,4912
50,4868
51,4885
52,4903
53,4913
54,4923
55,4897
56,4885
57,4916
58,4912
59,4871
60,4891
61,4926
62,4886
63,4907
64,4960
65,4887
66,4932
67,4866
68,4886
69,4870
70,4924
71,4942
72,4881
73,4901
74,4935
75,4945
76,4901
77,4913
78,4912
79,4899
80,4934
81,4964
82,4901
83,4914
84,4905
85,4893
86,4905
87,4908
88,4908
89,4916
90,4924
91,4884
92,4921
93,4921
94,4924
95,4935
96,4915
97,4912
98,4912
99,4896
100,4897
101,4916
102,4953
103,4891
104,4890
105,4959
106,4936
107,4927
108,4864
109,4899
110,4891
111,4929
112,4901
113,4903
114,4936
115,4920
116,4894
117,4912
118,4888
119,4940
120,4916
121,4891
122,4876
123,4920
124,4905
125,4903
126,4885
127,4910
128,4877
129,4934
130,4914
131,4920
132,4896
133,4920
134,4919
135,4919
136,4927
137,4932
138,4897
139,4896
140,4893
141,4902
142,4912
143,4905
144,4892
145,4913
146,4907
147,4896
148,4892
149,4876
150,4891
151,4882
152,4907
153,4937
154,4894
155,4921
156,4910
157,4914
158,4904
159,4921
160,4910
161,4936
162,4909
163,4876
164,4894
165,4903
166,4920
167,4910
168,4924
169,4910
170,4887
171,4913
172,4890
173,4929
174,4964
175,4930
176,4903
177,4934
178,4898
179,4937
180,4936
181,4905
182,4899
183,4948
184,4909
185,4901
186,4887
187,4936
188,4919
189,4908
190,4886
191,4921
192,4924
193,4868
194,4915
195,4918
196,4884
197,4865
198,4869
199,4927
200,4899
201,4925
202,4910
203,4905
204,4918
205,4923
206,4918
207,4921
208,4912
209,4896
210,4949
211,4920
212,4925
213,4907
214,4931
215,4919
216,4930
217,4905
218,4915
219,4920
220,4921
221,4980
222,4893
223,4937
224,4914
225,4936
226,4896
227,4919
228,4948
229,4930
230,4892
231,4890
232,4921
233,4915
234,4910
235,4958
236,4919
237,4887
238,4898
239,4904
240,4903
241,4914
242,4902
243,4927
244,4903
245,4921
246,4901
247,4927
248,4954
249,4880
250,4899
251,4868
252,4875
253,4888
254,4901
255,4893
256,4893
257,4907
258,4891
259,4912
260,4874
261,4934
262,4930
263,4920
264,4916
265,4916
266,4926
267,4890
268,4925
269,4914
270,4916
271,4893
272,4886
273,4918
274,4938
275,4894
276,4870
277,4904
278,4915
279,4954
280,4904
281,4915
282,4896
283,4908
284,4919
285,4915
286,4925
287,4888
288,4892
289,4912
290,4884
291,4913
292,4924
293,4909
294,4885
295,4943
296,4912
297,4912
298,4899
299,4927
300,4949
301,4908
302,4929
303,4914
304,4921
305,4930
306,4892
307,4892
308,4892
309,4918
310,4916
311,4892
312,4894
313,4921
314,4902
315,4915
316,4916
317,4905
318,4897
319,4899
320,4918
321,4912
322,4875
323,4910
324,4885
325,4932
326,4891
327,4862
328,4926
329,4918
330,4874
331,4892
332,4927
333,4907
334,4876
335,4888
336,4915
337,4936
338,4885
339,4935
340,4931
341,4885
342,4943
343,4859
344,4931
345,4893
346,4903
347,4888
348,4907
349,4914
350,4893
351,4915
352,4930
353,4897
354,4914
355,4887
356,4910
357,4927
358,4891
359,4871
360,4901
361,4921
362,4907
363,4897
364,4904
365,4916
366,4909
367,4912
368,4868
369,4921
370,4920
371,4891
372,4931
373,4941
374,4885
375,4901
376,4925
377,4899
378,4931
379,4919
380,4943
381,4927
382,4914
383,4910
384,4912
385,4931
386,4931
387,4924
388,4899
389,4897
390,4903
391,4943
392,4926
393,4912
394,4893
395,4921
396,4886
397,4926
398,4940
399,4882
400,4885
401,4892
402,4905
403,4921
404,4952
405,4934
406,4919
407,4877
408,4904
409,4894
410,4897
411,4903
412,4941
413,4887
414,4894
415,4941
416,4884
417,4902
418,4912
419,4931
420,4880
421,4924
422,4907
423,4919
424,4894
425,4954
426,4924
427,4899
428,4936
429,4899
430,4910
431,4930
432,4896
433,4893
434,4916
435,4907
436,4924
437,4902
438,4927
439,4914
440,4909
441,4924
442,4898
443,4920
444,4915
445,4908
446,4919
447,4916
448,4925
449,4913
450,4927
451,4896
452,4921
453,4927
454,4937
455,4890
456,4901
457,4952
458,4952
459,4921
460,4881
461,4914
462,4902
463,4913
464,4910
465,4936
466,4905
467,4901
468,4871
469,4910
470,4877
471,4925
472,4919
473,4910
474,4870
475,4894
476,4914
477,4934
478,4897
479,4885
480,4899
481,4897
482,4924
483,4942
484,4887
485,4871
486,4875
487,4908
488,4949
489,4925
490,4919
491,4919
492,4925
493,4915
494,4935
495,4903
496,4908
497,4925
498,4892
499,4940
500,4893
501,4919
502,4921
503,4902
504,4931
505,4894
506,4894
507,4932
508,4930
509,4916
510,4909
511,4892
512,4903
513,4932
514,4940
515,4925
516,4916
517,4864
518,4905
519,4912
520,4934
521,4910
522,4926
523,4914
524,4919
525,4921
526,4934
527,4914
528,4901
529,4907
530,4915
531,4927
532,4925
533,4912
534,4918
535,4904
536,4931
537,4884
538,4901
539,4912
540,4877
541,4887
542,4884
543,4919
544,4896
545,4926
546,4941
547,4948
548,4896
549,4858
550,4925
551,4869
552,4892
553,4912
554,4875
555,4927
556,4886
557,4902
558,4864
559,4903
560,4901
561,4914
562,4897
563,4888
564,4935
565,4914
566,4894
567,4909
568,4924
569,4910
570,4912
571,4935
572,4907
573,4924
574,4891
575,4903
576,4908
577,4925
578,4916
579,4901
580,4892
581,4898
582,4913
583,4885
584,4901
585,4920
586,4899
587,4905
588,4921
589,4918
590,4908
591,4897
592,4912
593,4888
594,4935
595,4894
596,4892
597,4920
598,4904
599,4890
600,4916
601,4904
602,4903
603,4925
604,4896
605,4873
606,4940
607,4935
608,4903
609,4901
610,4930
611,4920
612,4890
613,4925
614,4874
615,4905
616,4937
617,4909
618,4931
619,4871
620,4904
621,4894
622,4946
623,4901
624,4909
625,4919
626,4877
627,4930
628,4920
629,4913
630,4927
631,4903
632,4907
633,4880
634,4919
635,4934
636,4870
637,4892
638,4921
639,4916
640,4923
641,4888
642,4899
643,4918
644,4888
645,4936
646,4914
647,4890
648,4914
649,4921
650,4899
651,4942
652,4915
653,4896
654,4908
655,4926
656,4920
657,4920
658,4916
659,4923
660,4912
661,4915
662,4912
663,4910
664,4920
665,4938
666,4884
667,4898
668,4918
669,4918
670,4949
671,4921
672,4916
673,4912
674,4907
675,4902
676,4916
677,4907
678,4945
679,4913
680,4943
681,4910
682,4916
683,4920
684,4884
685,4925
686,4927
687,4888
688,4897
689,4876
690,4892
691,4929
692,4918
693,4937
694,4914
695,4925
696,4884
697,4913
698,4912
699,4874
700,4949
701,4923
702,4904
703,4935
704,4909
705,4898
706,4884
707,4898
708,4899
709,4930
710,4890
711,4916
712,4952
713,4905
714,4907
715,4916
716,4907
717,4909
718,4910
719,4888
720,4899
721,4931
722,4920
723,4907
724,4931
725,4916
726,4926
727,4919
728,4913
729,4913
730,4903
731,4912
732,4905
733,4914
734,4912
735,4936
736,4904
737,4940
738,4880
739,4912
740,4935
741,4937
742,4945
743,4909
744,4913
745,4916
746,4887
747,4875
748,4877
749,4905
750,4923
751,4925
752,4915
753,4897
754,4907
755,4884
756,4885
757,4877
758,4936
759,4891
760,4943
761,4909
762,4929
763,4915
764,4877
765,4899
766,4916
767,4956
768,4941
769,4876
770,4914
771,4932
772,4940
773,4913
774,4902
775,4869
776,4877
777,4914
778,4898
779,4887
780,4916
781,4891
782,4893
783,4929
784,4916
785,4921
786,4940
787,4919
788,4927
789,4912
790,4919
791,4881
792,4931
793,4902
794,4912
795,4910
796,4907
797,4912
798,4921
799,4898
800,4898
801,4919
802,4920
803,4921
804,4905
805,4902
806,4915
807,4914
808,4932
809,4920
810,4923
811,4919
812,4905
813,4898
814,4912
815,4914
816,4913
817,4887
818,4921
819,4910
820,4925
821,4924
822,4909
823,4912
824,4919
825,4908
826,4890
827,4903
828,4913
829,4908
830,4935
831,4914
832,4887
833,4908
834,4868
835,4909
836,4919
837,4925
838,4909
839,4903
840,4899
841,4923
842,4918
843,4898
844,4912
845,4919
846,4874
847,4916
848,4904
849,4919
850,4918
851,4910
852,4914
853,4914
854,4915
855,4965
856,4915
857,4915
858,4901
859,4901
860,4932
861,4891
862,4912
863,4881
864,4921
865,4946
866,4925
867,4926
868,4910
869,4915
870,4914
871,4927
872,4924
873,4907
874,4927
875,4919
876,4919
877,4907
878,4908
879,4918
880,4903
881,4909
882,4930
883,4942
884,4921
885,4923
886,4930
887,4945
888,4903
889,4926
890,4912
891,4901
892,4907
893,4884
894,4909
895,4902
896,4915
897,4897
898,4908
899,4891
900,4925
901,4910
902,4897
903,4915
904,4913
905,4918
906,4904
907,4914
908,4918
909,4936
910,4902
911,4886
912,4901
913,4923
914,4910
915,4923
916,4913
917,4914
918,4890
919,4898
920,4912
921,4929
922,4916
923,4926
924,4930
925,4896
926,4913
927,4896
928,4891
929,4894
930,4915
931,4914
932,4924
933,4924
934,4942
935,4904
936,4910
937,4912
938,4886
939,4898
940,4904
941,4924
942,4931
943,4915
944,4914
945,4908
946,4904
947,4929
948,4912
949,4923
950,4920
951,4897
952,4931
953,4897
954,4884
955,4901
956,4915
957,4910
958,4904
959,4932
960,4920
961,4931
962,4915
963,4899
964,4884
965,4896
966,4894
967,4930
968,4916
969,4905
970,4910
971,4932
972,4882
973,4926
974,4905
975,4912
976,4941
977,4908
978,4887
979,4907
980,4904
981,4918
982,4929
983,4890
984,4910
985,4914
986,4904
987,4893
988,4910
989,4916
990,4890
991,4894
992,4920
993,4901
994,4948
995,4884
996,4942
997,4937
998,4897
999,4925
1000,4888
