236,4848,4834.24
237,4701,4775.26
238,4814,4792.41
239,4765,4780.27
240,4819,4797.42
241,4848,4819.81
242,4921,4864.61
243,4843,4855.04
244,4868,4860.78
245,4819,4842.28
246,4843,4842.60
247,4804,4825.51
248,4843,4833.25
249,4814,4824.73
250,4833,4828.39
251,4868,4845.93
252,4750,4803.46
253,4843,4820.96
254,4833,4826.29
255,4863,4842.54
256,4843,4842.74
257,4858,4849.50
258,4877,4861.67
259,4731,4803.83
260,4750,4780.00
261,4824,4799.48
262,4863,4827.60
263,4863,4843.27
264,4897,4867.06
265,4745,4813.02
266,4726,4774.50
267,4799,4785.35
268,4833,4806.44
269,4843,4822.63
270,4838,4829.43
271,4853,4839.86
272,4853,4845.68
273,4892,4866.18
274,4858,4862.56
275,4863,4862.76
276,4814,4841.17
277,4882,4859.25
278,4863,4860.91
279,4858,4859.62
280,4809,4837.21
281,4833,4835.35
282,4824,4830.32
283,4809,4820.88
284,4868,4841.74
285,4853,4846.73
286,4853,4849.50
287,4863,4855.48
288,4838,4847.74
289,4863,4854.50
290,4858,4856.05
291,4868,4861.34
292,4755,4814.26
293,4877,4842.04
294,4858,4849.10
295,4736,4799.03
296,4843,4818.50
297,4872,4842.18
298,4882,4859.81
299,4877,4867.42
300,4863,4865.46
301,4853,4859.95
302,4706,4791.80
303,4882,4831.73
304,4887,4856.20
305,4838,4848.14
306,4843,4845.87
307,4863,4853.45
308,4770,4816.51
309,4824,4819.82
310,4897,4853.99
311,4843,4849.12
312,4848,4848.63
313,4848,4848.35
314,4828,4839.34
315,4843,4840.96
316,4863,4850.72
317,4868,4858.37
318,4819,4840.94
319,4868,4852.92
320,4848,4850.74
321,4745,4803.93
322,4848,4823.44
323,4843,4832.10
324,4824,4828.51
325,4814,4822.09
326,4838,4829.13
327,4863,4844.12
328,4721,4789.62
329,4858,4819.89
330,4819,4819.50
331,4882,4847.17
332,4843,4845.32
333,4858,4850.93
334,4828,4840.78
335,4853,4846.19
336,4848,4846.99
337,4872,4858.06
338,4824,4842.98
339,4809,4827.94
340,4828,4827.97
341,4848,4836.83
342,4882,4856.83
343,4863,4859.56
344,4848,4854.44
345,4838,4847.16
346,4848,4847.53
347,4853,4849.95
348,4843,4846.88
349,4760,4808.42
350,4819,4813.10
351,4819,4815.71
352,4872,4840.63
353,4872,4854.52
354,4828,4842.78
355,4775,4812.77
356,4833,4821.73
357,4824,4822.73
358,4814,4818.87
359,4819,4818.93
360,4833,4825.16
361,4824,4824.64
362,4838,4830.56
363,4868,4847.13
364,4843,4845.30
365,4858,4850.92
366,4863,4856.27
367,4853,4854.82
368,4868,4860.66
369,4789,4828.93
370,4858,4841.80
371,4828,4835.69
372,4853,4843.35
373,4868,4854.26
374,4819,4838.65
375,4828,4833.94
376,4843,4837.95
377,4828,4833.54
378,4868,4848.80
379,4872,4859.07
380,4887,4871.43
381,4843,4858.85
382,4863,4860.68
383,4838,4850.64
384,4853,4851.69
385,4872,4860.68
386,4848,4855.07
387,4858,4856.36
388,4858,4857.09
389,4784,4824.73
390,4858,4839.46
391,4819,4830.40
392,4716,4779.76
393,4868,4818.82
394,4843,4829.52
395,4877,4850.54
396,4902,4873.32
397,4814,4847.06
398,4848,4847.48
399,4858,4852.14
400,4824,4839.68
401,4824,4832.74
402,4828,4830.64
403,4814,4823.27
404,4853,4836.43
405,4799,4819.86
406,4897,4854.01
407,4838,4846.92
408,4858,4851.83
409,4721,4793.91
410,4838,4813.43
411,4877,4841.57
412,4843,4842.20
413,4726,4790.76
414,4838,4811.67
415,4843,4825.54
416,4833,4828.84
417,4804,4817.85
418,4750,4787.81
419,4872,4825.08
420,4858,4839.65
421,4843,4841.13
422,4858,4848.60
423,4828,4839.48
424,4868,4852.11
425,4828,4841.43
426,4843,4842.13
427,4833,4838.09
428,4853,4844.69
429,4838,4841.73
430,4838,4840.08
431,4824,4832.96
432,4872,4850.24
433,4853,4851.46
434,4902,4873.83
435,4833,4855.76
436,4843,4850.11
437,4838,4844.75
438,4789,4820.07
439,4872,4843.06
440,4863,4851.89
441,4838,4845.74
442,4853,4848.95
443,4838,4844.10
444,4843,4843.62
445,4863,4852.20
446,4745,4804.74
447,4872,4834.52
448,4838,4836.06
449,4887,4858.61
450,4853,4856.13
451,4887,4869.79
452,4858,4864.57
453,4858,4861.66
454,4848,4855.61
455,4843,4850.03
456,4814,4834.08
457,4863,4846.88
458,4868,4856.23
459,4843,4850.37
460,4833,4842.68
461,4838,4840.61
462,4814,4828.83
463,4828,4828.46
464,4819,4824.27
465,4848,4834.78
466,4843,4838.42
467,4868,4851.51
468,4814,4834.91
469,4794,4816.80
470,4843,4828.40
471,4853,4839.29
472,4858,4847.57
473,4843,4845.55
474,4872,4857.26
475,4863,4859.80
476,4872,4865.20
477,4868,4866.44
478,4828,4849.42
479,4882,4863.84
480,4770,4822.30
481,4877,4846.52
482,4804,4827.69
483,4828,4827.83
484,4863,4843.40
485,4858,4849.86
486,4868,4857.89
487,4843,4851.30
488,4853,4852.05
489,4868,4859.11
490,4843,4851.98
491,4848,4850.22
492,4819,4836.40
493,4848,4841.53
494,4882,4859.45
495,4858,4858.81
496,4833,4847.38
497,4868,4856.51
498,4731,4800.95
499,4877,4834.62
500,4804,4821.06
501,4858,4837.41
502,4838,4837.67
503,4765,4805.50
504,4863,4830.96
505,4843,4836.29
506,4765,4804.73
507,4833,4817.24
508,4882,4845.91
509,4863,4853.48
510,4848,4851.05
511,4843,4847.49
512,4838,4843.29
513,4799,4823.68
514,4843,4832.23
515,4824,4828.59
516,4926,4871.71
517,4789,4835.10
518,4868,4849.66
519,4872,4859.55
520,4868,4863.29
521,4765,4819.78
522,4838,4827.85
523,4824,4826.14
524,4804,4816.34
525,4853,4832.57
526,4804,4819.92
527,4843,4830.14
528,4740,4790.24
529,4828,4806.95
530,4765,4788.38
531,4877,4827.61
532,4838,4832.21
533,4740,4791.39
534,4789,4790.33
535,4819,4803.02
536,4848,4822.93
537,4858,4838.46
538,4853,4844.89
539,4858,4850.70
540,4858,4853.93
541,4858,4855.73
542,4814,4837.26
543,4838,4837.59
544,4882,4857.25
545,4828,4844.30
546,4833,4839.30
547,4907,4869.27
548,4828,4851.00
549,4706,4786.81
550,4799,4792.21
551,4843,4814.69
552,4853,4831.65
553,4721,4782.67
554,4853,4813.80
555,4838,4824.51
556,4916,4865.01
557,4780,4827.38
558,4765,4799.77
559,4809,4803.85
560,4853,4825.61
561,4843,4833.31
562,4819,4826.97
563,4843,4834.07
564,4809,4822.97
565,4828,4825.20
566,4848,4835.29
567,4848,4840.92
568,4863,4850.69
569,4809,4832.24
570,4858,4843.64
571,4736,4795.99
572,4799,4797.32
573,4872,4830.38
574,4833,4831.54
575,4799,4817.14
576,4853,4833.01
577,4843,4837.43
578,4853,4844.32
579,4814,4830.90
580,4814,4823.42
581,4828,4825.45
582,4838,4831.00
583,4882,4853.58
584,4853,4853.32
585,4765,4814.22
586,4804,4809.70
587,4824,4816.03
588,4765,4793.44
589,4824,4806.97
590,4848,4825.13
591,4858,4839.68
592,4868,4852.22
593,4843,4848.14
594,4828,4839.22
595,4863,4849.75
596,4828,4840.12
597,4843,4841.40
598,4819,4831.48
599,4775,4806.48
600,4819,4812.02
601,4833,4821.31
602,4833,4826.48
603,4853,4838.22
604,4814,4827.50
605,4858,4841.00
606,4843,4841.89
607,4858,4849.02
608,4882,4863.62
609,4868,4865.56
610,4843,4855.57
611,4902,4876.12
612,4868,4872.53
613,4828,4852.82
614,4716,4792.25
615,4819,4804.09
616,4863,4830.17
617,4789,4811.94
618,4828,4819.05
619,4814,4816.82
620,4833,4823.98
621,4882,4849.66
622,4868,4857.78
623,4838,4849.02
624,4863,4855.21
625,4804,4832.54
626,4667,4759.26
627,4838,4794.12
628,4838,4813.54
629,4809,4811.53
630,4843,4825.46
631,4809,4818.17
632,4819,4818.54
633,4838,4827.15
634,4872,4847.01
635,4814,4832.39
636,4868,4848.16
637,4882,4863.14
638,4843,4854.22
639,4731,4799.67
640,4863,4827.71
641,4833,4830.05
642,4887,4855.26
643,4858,4856.47
644,4882,4867.77
645,4882,4874.07
646,4755,4821.36
647,4804,4813.68
648,4863,4835.51
649,4843,4838.83
650,4804,4823.41
651,4814,4819.24
652,4799,4810.28
653,4814,4811.93
654,4838,4823.47
655,4819,4821.49
656,4853,4835.44
657,4872,4851.62
658,4853,4852.23
659,4863,4857.00
660,4804,4833.54
661,4863,4846.58
662,4848,4847.21
663,4799,4825.87
664,4828,4826.81
665,4789,4810.07
666,4882,4841.91
667,4872,4855.23
668,4828,4843.18
669,4858,4849.74
670,4872,4859.59
671,4819,4841.62
672,4843,4842.23
673,4853,4847.00
674,4868,4856.30
675,4833,4845.98
676,4799,4825.18
677,4853,4837.50
678,4682,4768.66
679,4843,4801.57
680,4872,4832.75
681,4687,4768.23
682,4848,4803.54
683,4863,4829.86
684,4750,4794.51
685,4838,4813.76
686,4858,4833.35
687,4755,4798.66
688,4868,4829.36
689,4780,4807.51
690,4882,4840.48
691,4848,4843.81
692,4794,4821.76
693,4843,4831.16
694,4828,4829.76
695,4853,4840.05
696,4833,4836.93
697,4760,4802.87
698,4819,4810.01
699,4848,4826.83
700,4838,4831.77
701,4848,4838.96
702,4799,4821.27
703,4853,4835.32
704,4853,4843.14
705,4838,4840.87
706,4858,4848.45
707,4863,4854.89
708,4868,4860.69
709,4848,4855.07
710,4828,4843.09
711,4868,4854.12
712,4824,4840.78
713,4853,4846.19
714,4843,4844.78
715,4819,4833.37
716,4868,4848.70
717,4843,4846.18
718,4848,4846.98
719,4858,4851.86
720,4838,4845.72
721,4809,4829.47
722,4838,4833.24
723,4833,4833.14
724,4843,4837.50
725,4863,4848.79
726,4814,4833.39
727,4863,4846.50
728,4853,4849.38
729,4858,4853.19
730,4868,4859.75
731,4872,4865.17
732,4843,4855.36
733,4848,4852.10
734,4833,4843.64
735,4780,4815.47
736,4804,4810.39
737,4828,4818.19
738,4833,4824.74
739,4882,4850.09
740,4858,4853.59
741,4892,4870.59
742,4838,4856.17
743,4863,4859.19
744,4858,4858.66
745,4843,4851.73
746,4858,4854.51
747,4872,4862.25
748,4833,4849.30
749,4843,4846.51
750,4721,4790.95
751,4824,4805.58
752,4833,4817.72
753,4858,4835.55
754,4848,4841.06
755,4838,4839.71
756,4833,4836.74
757,4828,4832.87
758,4824,4828.94
759,4824,4826.75
760,4853,4838.37
761,4848,4842.63
762,4814,4829.96
763,4838,4833.52
764,4843,4837.72
765,4814,4827.22
766,4828,4827.56
767,4887,4853.88
768,4838,4846.85
769,4819,4834.52
770,4789,4814.37
771,4848,4829.26
772,4814,4822.50
773,4736,4784.21
774,4780,4782.35
775,4833,4804.77
776,4838,4819.48
777,4736,4782.52
778,4868,4820.36
779,4868,4841.45
780,4824,4833.73
781,4868,4848.90
782,4853,4850.71
783,4838,4845.09
784,4897,4868.07
785,4863,4865.82
786,4775,4825.62
787,4804,4816.05
788,4726,4776.18
789,4843,4805.76
790,4838,4820.03
791,4824,4821.79
792,4853,4835.61
793,4882,4856.14
794,4858,4856.97
795,4853,4855.21
796,4877,4864.86
797,4863,4864.03
798,4848,4856.94
799,4701,4787.91
800,4838,4810.08
801,4833,4820.23
802,4843,4830.31
803,4858,4842.57
804,4853,4847.19
805,4858,4851.97
806,4863,4856.85
807,4863,4859.58
808,4853,4856.66
809,4868,4861.68
810,4828,4846.77
811,4877,4860.15
812,4882,4869.82
813,4750,4816.78
814,4819,4817.76
815,4833,4824.51
816,4887,4852.17
817,4858,4854.75
818,4799,4830.07
819,4843,4835.79
820,4858,4845.62
821,4853,4848.89
822,4853,4850.71
823,4843,4847.30
824,4848,4847.61
825,4858,4852.21
826,4819,4837.51
827,4863,4848.79
828,4877,4861.28
829,4863,4862.04
830,4863,4862.47
831,4848,4856.06
832,4809,4835.23
833,4853,4843.10
834,4882,4860.32
835,4726,4800.86
836,4824,4811.10
837,4833,4820.80
838,4819,4820.00
839,4858,4836.82
840,4872,4852.39
841,4863,4857.09
842,4858,4857.49
843,4868,4862.14
844,4838,4851.46
845,4863,4856.57
846,4833,4846.13
847,4853,4849.17
848,4809,4831.39
849,4858,4843.17
850,4853,4847.52
851,4828,4838.88
852,4843,4840.70
853,4853,4846.15
854,4853,4849.18
855,4843,4846.44
856,4863,4853.77
857,4868,4860.07
858,4824,4844.10
859,4853,4848.04
860,4872,4858.65
861,4809,4836.67
862,4858,4846.11
863,4848,4846.95
864,4843,4845.20
865,4824,4835.82
866,4872,4851.83
867,4858,4854.56
868,4853,4853.87
869,4848,4851.27
870,4858,4854.25
871,4838,4847.06
872,4863,4854.11
873,4843,4849.19
874,4696,4781.38
875,4828,4802.02
876,4824,4811.75
877,4833,4821.16
878,4824,4822.41
879,4814,4818.69
880,4887,4848.93
881,4838,4844.09
882,4877,4858.66
883,4853,4856.15
884,4853,4854.76
885,4868,4860.62
886,4726,4801.03
887,4868,4830.67
888,4858,4842.77
889,4853,4847.30
890,4863,4854.25
891,4882,4866.53
892,4868,4867.18
893,4843,4856.48
894,4863,4859.36
895,4824,4843.71
896,4848,4845.61
897,4814,4831.62
898,4868,4847.72
899,4843,4845.63
900,4809,4829.42
901,4838,4833.22
902,4843,4837.55
903,4755,4801.00
904,4828,4812.95
905,4858,4832.90
906,4877,4852.42
907,4848,4850.46
908,4877,4862.21
909,4828,4847.07
910,4745,4801.88
911,4716,4763.86
912,4833,4794.47
913,4882,4833.22
914,4872,4850.39
915,4863,4855.97
916,4882,4867.49
917,4868,4867.72
918,4824,4848.36
919,4848,4848.20
920,4848,4848.11
921,4863,4854.70
922,4853,4853.95
923,4819,4838.48
924,4843,4840.48
925,4833,4837.17
926,4770,4807.43
927,4882,4840.44
928,4824,4833.16
929,4872,4850.36
930,4853,4851.53
931,4916,4880.07
932,4838,4861.45
933,4853,4857.71
934,4858,4857.84
935,4828,4844.63
936,4882,4861.17
937,4824,4844.72
938,4833,4839.53
939,4789,4817.16
940,4819,4817.97
941,4853,4833.48
942,4740,4792.10
943,4721,4760.62
944,4877,4812.14
945,4848,4828.02
946,4848,4836.86
947,4843,4839.58
948,4868,4852.16
949,4843,4848.11
950,4731,4796.26
951,4824,4808.54
952,4858,4830.44
953,4848,4838.21
954,4838,4838.12
955,4843,4840.28
956,4868,4852.55
957,4833,4843.90
958,4872,4856.34
959,4863,4859.29
960,4858,4858.72
961,4789,4827.85
962,4828,4827.92
963,4814,4821.76
964,4780,4803.27
965,4838,4818.65
966,4868,4840.49
967,4858,4848.24
968,4848,4848.14
969,4804,4828.60
970,4848,4837.19
971,4828,4833.12
972,4838,4835.28
973,4833,4834.27
974,4794,4816.44
975,4863,4837.05
976,4868,4850.75
977,4868,4858.39
978,4843,4851.58
979,4848,4849.99
980,4809,4831.85
981,4833,4832.36
982,4784,4810.95
983,4828,4818.50
984,4838,4827.13
985,4833,4829.73
986,4848,4837.82
987,4868,4851.18
988,4833,4843.13
989,4755,4804.12
990,4882,4838.59
991,4882,4857.81
992,4838,4849.04
993,4858,4853.01
994,4872,4861.41
995,4843,4853.26
996,4882,4865.98
997,4882,4873.07
998,4843,4859.76
999,4824,4843.93
1000,4838,4841.31
