0,84.0
1,3279.0
2,3279.0
3,3196.0
4,3250.0
5,3240.0
6,3147.0
7,3299.0
8,3235.0
9,3279.0
10,3289.0
11,3191.0
12,3299.0
13,3279.0
14,3260.0
15,3269.0
16,3294.0
17,3191.0
18,3299.0
19,3279.0
20,3152.0
21,3245.0
22,3289.0
23,3260.0
24,3264.0
25,3274.0
26,3191.0
27,3264.0
28,3289.0
29,3176.0
30,3260.0
31,3304.0
32,3152.0
33,3289.0
34,3294.0
35,3157.0
36,3279.0
37,3274.0
38,3152.0
39,3230.0
40,3245.0
41,3157.0
42,3255.0
43,3274.0
44,3181.0
45,3274.0
46,3245.0
47,3230.0
48,3299.0
49,3172.0
50,3260.0
51,3264.0
52,3211.0
53,3289.0
54,3274.0
55,3289.0
56,3260.0
57,3274.0
58,3176.0
59,3211.0
60,3240.0
61,3152.0
62,3284.0
63,3279.0
64,3235.0
65,3201.0
66,3289.0
67,3289.0
68,3294.0
69,3299.0
70,3216.0
71,3274.0
72,3255.0
73,3255.0
74,3294.0
75,3289.0
76,3216.0
77,3269.0
78,3264.0
79,3294.0
80,3235.0
81,3225.0
82,3269.0
83,3284.0
84,3167.0
85,3279.0
86,3274.0
87,3269.0
88,3264.0
89,3289.0
90,3167.0
91,3264.0
92,3284.0
93,3147.0
94,3289.0
95,3240.0
96,3172.0
97,3328.0
98,3260.0
99,3269.0
100,3250.0
101,3304.0
102,3220.0
103,3172.0
104,3279.0
105,3260.0
106,3245.0
107,3274.0
108,3289.0
109,3240.0
110,3284.0
111,3264.0
112,3269.0
113,3220.0
114,3279.0
115,3274.0
116,3230.0
117,3240.0
118,3274.0
119,3269.0
120,3294.0
121,3240.0
122,3186.0
123,3260.0
124,3220.0
125,3201.0
126,3255.0
127,3245.0
128,3191.0
129,3274.0
130,3274.0
131,3196.0
132,3211.0
133,3279.0
134,3245.0
135,3220.0
136,3235.0
137,3269.0
138,3264.0
139,3269.0
140,3264.0
141,3304.0
142,3176.0
143,3201.0
144,3132.0
145,3274.0
146,3328.0
147,3216.0
148,3289.0
149,3299.0
150,3279.0
151,3206.0
152,3269.0
153,3299.0
154,3172.0
155,3294.0
